step,epoch,theta_L_mean,theta_L_max,theta_L_grad,theta_R_mean,theta_R_max,theta_R_grad,core_mean,core_max,core_grad
2760,0.8981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346756,11.941725,0.000000
2780,0.9046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345332,11.709716,0.000000
2800,0.9111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343995,11.844520,0.000000
2820,0.9176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345607,11.732611,0.000000
2840,0.9241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345652,11.796151,0.000000
2860,0.9306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347354,11.627584,0.000000
2880,0.9371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347557,11.331367,0.000000
2900,0.9436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.345710,11.386135,0.000000
2920,0.9501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348455,11.768487,0.000000
2940,0.9566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348514,11.765185,0.000000
2960,0.9631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348233,11.490759,0.000000
2980,0.9697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349081,11.421213,0.000000
3000,0.9762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349044,11.448666,0.000000
3020,0.9827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350843,11.083125,0.000000
3040,0.9892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350882,10.972345,0.000000
3060,0.9957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351191,10.926963,0.000000
3080,1.002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353028,11.049165,0.000000
3100,1.0085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353248,11.068838,0.000000
3120,1.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353920,10.723218,0.000000
3140,1.0215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352108,10.657840,0.000000
3160,1.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350361,10.831532,0.000000
3180,1.0345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351175,10.977064,0.000000
3200,1.041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353349,11.139661,0.000000
3220,1.0475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353836,11.115161,0.000000
3240,1.054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352471,11.063257,0.000000
3260,1.0605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351183,10.987243,0.000000
3280,1.067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351285,10.718907,0.000000
3300,1.0735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349669,10.744763,0.000000
3320,1.08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348889,10.834385,0.000000
3340,1.0866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348047,10.773993,0.000000
3360,1.0931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346523,10.708132,0.000000
3380,1.0996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346443,10.828157,0.000000
3400,1.1061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346473,10.861885,0.000000
3420,1.1126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.346669,10.883801,0.000000
3440,1.1191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349718,10.704664,0.000000
3460,1.1256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352158,10.633636,0.000000
3480,1.1321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351150,10.943826,0.000000
3500,1.1386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350087,11.031791,0.000000
3520,1.1451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350710,11.254068,0.000000
3540,1.1516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350571,11.018325,0.000000
3560,1.1581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349981,10.961566,0.000000
3580,1.1646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350701,11.078252,0.000000
3600,1.1712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350502,11.370301,0.000000
3620,1.1777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349552,11.252757,0.000000
3640,1.1842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349723,11.272538,0.000000
3660,1.1907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349409,11.459394,0.000000
3680,1.1972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348624,11.485417,0.000000
3700,1.2037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349168,11.698733,0.000000
3720,1.2102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347717,11.643778,0.000000
3740,1.2167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348862,11.488647,0.000000
3760,1.2232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349853,11.362752,0.000000
3780,1.2297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349608,11.407038,0.000000
3800,1.2362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352455,11.110980,0.000000
3820,1.2427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352495,11.066278,0.000000
3840,1.2492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352850,11.284787,0.000000
3860,1.2558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352195,11.494599,0.000000
3880,1.2623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351459,11.346427,0.000000
3900,1.2688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350836,10.931376,0.000000
3920,1.2753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352405,10.903337,0.000000
3940,1.2818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351807,10.828350,0.000000
3960,1.2883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351932,10.698909,0.000000
3980,1.2948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351424,10.861413,0.000000
4000,1.3013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.352284,10.905366,0.000000
4020,1.3078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.354231,10.903382,0.000000
4040,1.3143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.353946,10.890007,0.000000
4060,1.3208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351780,10.836097,0.000000
4080,1.3273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350770,10.852285,0.000000
4100,1.3338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348632,10.727972,0.000000
4120,1.3404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349163,10.687323,0.000000
4140,1.3469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350209,10.870734,0.000000
4160,1.3534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349657,10.801106,0.000000
4180,1.3599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350119,10.733485,0.000000
4200,1.3664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351517,10.782211,0.000000
4220,1.3729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349986,10.792738,0.000000
4240,1.3794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348385,11.637851,0.000000
4260,1.3859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348593,11.233240,0.000000
4280,1.3924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347580,11.266570,0.000000
